[2012/12/20 - 16:25:6] AdmCmd: AT Madara was fined $100 by David Smith, reason: UnRP Driving
[2013/1/22 - 10:9:7] AdmCmd: Njnja Rua was warned by Ed Sheeran, reason: xuc pham admin nhieu lan
[2013/1/22 - 10:9:53] AdmCmd: David Sillva was fined $1000 by Ed Sheeran, reason: car raming
[2013/1/22 - 10:10:7] AdmCmd: Njnja Rua was warned by Ed Sheeran, reason: spam /o
[2013/1/22 - 10:10:18] AdmCmd: pro town has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 10:20:41] AdmCmd: BLack SHIt was fined $100 by Ed Sheeran, reason: UNRP DRIVING
[2013/1/22 - 10:23:41] AdmCmd: BLack SHIt was warned by Ed Sheeran, reason: tat s0beit
[2013/1/22 - 10:23:49] AdmCmd: Brown Smith was fined $100 by Ed Sheeran, reason: car raming
[2013/1/22 - 10:24:45] AdmCmd: kyo kien da bi vao tu` boi? Ed Sheeran, reason: /q tron tranh trach nhiem
[2013/1/22 - 10:25:55] AdmCmd: BLack SHIt was warned by Ed Sheeran, reason: tat hack nhe
[2013/1/22 - 10:26:8] AdmCmd: BLack SHIt was fined $10000 by Ed Sheeran, reason: Spam
[2013/1/22 - 10:35:13] AdmCmd: pro town has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 10:36:5] AdmCmd: Mr Lee has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 10:44:54] AdmCmd: Trau Lua was fined $1000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 10:47:41] AdmCmd: Le phuc has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 11:0:10] AdmCmd: Mr John da bi vao tu` boi? Ed Sheeran, reason: lam dung khoa xe ko cho cop mo cua
[2013/1/22 - 11:7:49] AdmCmd: Troll FAce was warned by Ed Sheeran, reason: spawn car
[2013/1/22 - 11:18:26] AdmCmd: jacker Duy was warned by Ed Sheeran, reason: tat hack
[2013/1/22 - 11:19:50] AdmCmd: Troll FAce was warned by Ed Sheeran, reason: tat hack
[2013/1/22 - 11:20:9] AdmCmd: jacker Duy has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 11:21:48] AdmCmd: Troll FAce was fined $100 by Ed Sheeran, reason: ko de xe giua duong
[2013/1/22 - 11:31:45] AdmCmd: Big Smoker was fined $1000 by Ed Sheeran, reason: car raming
[2013/1/22 - 11:38:6] AdmCmd: Zoom koid has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 11:39:49] AdmCmd: Big Smoker has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 11:55:15] AdmCmd: volka men was fined $100 by Ed Sheeran, reason: buny hoping
[2013/1/22 - 11:57:56] AdmCmd: Trau Lua was fined $100 by Ed Sheeran, reason: cop bailing
[2013/1/22 - 12:3:19] AdmCmd: TS Freeze has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 12:23:48] AdmCmd: Gia Loi was fined $10000 by Ed Sheeran, reason: car raming
[2013/1/22 - 12:27:4] AdmCmd: Big Smoker was fined $100 by Ed Sheeran, reason: cop bailing
[2013/1/22 - 12:43:35] AdmCmd: hoang my was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 13:6:38] AdmCmd: Hoang Quan has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 13:6:47] AdmCmd: xmem dfhgl has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 13:6:56] AdmCmd: dj ruiby was warned by Ed Sheeran, reason: HP fucking car
[2013/1/22 - 13:23:8] AdmCmd: Billy Pro was fined $100 by Ed Sheeran, reason: abuse /newb
[2013/1/22 - 13:24:20] AdmCmd: Follow Me was fined $1000 by Ed Sheeran, reason: abuse /gov
[2013/1/22 - 13:26:4] AdmCmd: Kazuma Kenz was fined $1000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 13:27:54] AdmCmd: Gakupo T was warned by Ed Sheeran, reason: hack spawn car
[2013/1/22 - 13:30:0] AdmCmd: Vn Express was warned by Ed Sheeran, reason: spawn nop hacking
[2013/1/22 - 13:35:22] AdmCmd: Find Me has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 13:35:31] AdmCmd: jacker Duy was fined $100 by Ed Sheeran, reason: ko stop xe giua duong
[2013/1/22 - 13:38:5] AdmCmd: David Tran was fined $10000 by Ed Sheeran, reason: ninja jacking
[2013/1/22 - 13:40:28] AdmCmd: Manh Dang was warned by Ed Sheeran, reason: ko ban sung trong xe
[2013/1/22 - 13:40:53] AdmCmd: Tri Tri was warned by Ed Sheeran, reason: hack speed
[2013/1/22 - 13:49:45] AdmCmd: David Tran has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 13:53:6] AdmCmd: ku cuong was fined $100 by Ed Sheeran, reason: cop bailing fucking
[2013/1/22 - 13:53:44] AdmCmd: Loi Toc Den was fined $5313 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 13:55:23] AdmCmd: hunter its was warned by Ed Sheeran, reason: car raming 3 lan
[2013/1/22 - 14:8:15] AdmCmd: Loi Toc Den has been released tu nha tu by Ed Sheeran, reason: newbie! time served
[2013/1/22 - 14:10:41] AdmCmd: co nan was fined $10 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 14:15:10] AdmCmd: Follow Me was fined $20000 by Ed Sheeran, reason: car raming
[2013/1/22 - 14:20:21] AdmCmd: Gakupo T was warned by Ed Sheeran, reason: hack nop 
[2013/1/22 - 14:22:39] AdmCmd: Loi Toc Den was fined $2000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 14:24:12] AdmCmd: Loi Toc Den da bi vao tu` boi? Ed Sheeran, reason: cop bailing
[2013/1/22 - 14:24:34] AdmCmd: Loi Toc Den has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 14:30:47] AdmCmd: Fuck Yeah was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 14:31:35] AdmCmd: Fuck Yeah was warned by Ed Sheeran, reason: car raming to dead
[2013/1/22 - 14:35:4] AdmCmd: Manh Dang was warned by Ed Sheeran, reason: ban sung trong xe
[2013/1/22 - 14:39:29] AdmCmd: noisyboy tran was warned by Ed Sheeran, reason: car raming
[2013/1/22 - 15:3:10] AdmCmd: Killer HoangNhocNo was fined $100 by Ed Sheeran, reason: ko dung tren noc
[2013/1/22 - 15:29:41] AdmCmd: ku cuong was fined $15 by Ed Sheeran, reason: bunny hoping
[2013/1/22 - 15:31:26] AdmCmd: Akatsuki Jonny was warned by Ed Sheeran, reason: giet nguoi qua nhieu
[2013/1/22 - 15:41:11] AdmCmd: Tri Tri was warned by Ed Sheeran, reason: speeding hack
[2013/1/22 - 16:8:16] AdmCmd: Bap ZP was fined $10000 by Ed Sheeran, reason: car raming
[2013/1/22 - 16:11:6] AdmCmd: hieu tran was fined $1000 by Ed Sheeran, reason: xuc pham server
[2013/1/22 - 16:13:59] AdmCmd: Khong Ten has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 16:14:21] AdmCmd: Killer HoangNhocNo was warned by Ed Sheeran, reason: car raming 3 lan
[2013/1/22 - 16:37:21] AdmCmd: Bap ZP was warned by Ed Sheeran, reason: car raming, nghi ngo hack HP
[2013/1/22 - 16:40:43] AdmCmd: Bap ZP was warned by Ed Sheeran, reason: car raming nhieu lan
[2013/1/22 - 16:42:23] AdmCmd: Vocas Ams was fined $100 by Ed Sheeran, reason: ko dung tren noc xe 1 lan nua
[2013/1/22 - 16:42:27] AdmCmd: terry skin was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 16:43:57] AdmCmd: LionKing Bao was fined $100 by Ed Sheeran, reason: ninja jacking
[2013/1/22 - 16:46:20] AdmCmd: super nhoc was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 16:48:3] AdmCmd: Bap ZP was fined $10000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 16:54:29] AdmCmd: jacker Duy has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 17:7:40] AdmCmd: David Huynh was warned by Ed Sheeran, reason: speed hacking
[2013/1/22 - 17:10:30] AdmCmd: Yuki Sora was warned by Ed Sheeran, reason: revenge killing
[2013/1/22 - 17:10:55] AdmCmd: terry skin was warned by Ed Sheeran, reason: revenge killing
[2013/1/22 - 17:12:23] AdmCmd: Joe Hall was warned by Rick Tran, reason: car raming
[2013/1/22 - 17:13:3] AdmCmd: Loi Toc Den was warned by Rick Tran, reason: car raming
[2013/1/22 - 17:13:14] AdmCmd: Saudi Arabia was warned by Rick Tran, reason: car raming
[2013/1/22 - 17:13:27] AdmCmd: Akatsuki Jonny was fined $1000 by Ed Sheeran, reason: spam
[2013/1/22 - 17:21:0] AdmCmd: Find Me was fined $100 by Ed Sheeran, reason: UNRP DRIVING
[2013/1/22 - 17:30:16] AdmCmd: Loi Toc Den was fined $100 by Ed Sheeran, reason: cop bailing
[2013/1/22 - 17:31:36] AdmCmd: Killer HoangNhocNo da bi vao tu` boi? Ed Sheeran, reason: DM
[2013/1/22 - 17:32:47] AdmCmd: Killer HoangNhocNo has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 17:35:45] AdmCmd: No Mercy was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 17:46:46] AdmCmd: jacker Duy was fined $10 by Ed Sheeran, reason: ko stop giua duong
[2013/1/22 - 17:47:5] AdmCmd: Smiles Nguyen was fined $10 by Ed Sheeran, reason: ko stop xe giua duong :@
[2013/1/22 - 17:50:8] AdmCmd: mr la was warned by Ed Sheeran, reason: car raming nhieu lan
[2013/1/22 - 17:52:2] AdmCmd: pro town was fined $100 by Ed Sheeran, reason: di dung le duong vao nhe
[2013/1/22 - 17:53:13] AdmCmd: Smiles Nguyen was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 17:53:30] AdmCmd: Nam Sun has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 17:54:30] AdmCmd: jacker Duy was fined $10 by Ed Sheeran, reason: ko stop xe giua duong!!!1
[2013/1/22 - 17:56:3] AdmCmd: Nam Small was fined $100 by Ed Sheeran, reason: bunny hoping
[2013/1/22 - 17:57:23] AdmCmd: dinh nam da bi vao tu` boi? Ed Sheeran, reason: DM
[2013/1/22 - 18:0:29] AdmCmd: Mr Brown was warned by Ed Sheeran, reason: unrp driving 3 lan
[2013/1/22 - 18:1:11] AdmCmd: Mr Brown was warned by Ed Sheeran, reason: HP car hacking
[2013/1/22 - 18:11:7] AdmCmd: William Gay was fined $10000 by Ed Sheeran, reason: trolling /o
[2013/1/22 - 18:18:11] AdmCmd: terry skin da bi vao tu` boi? Ed Sheeran, reason: /q tron tranh
[2013/1/22 - 18:18:29] AdmCmd: terry skin has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 18:18:30] AdmCmd: Soldier AJim has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 18:37:21] AdmCmd: TS Freeze was fined $100 by Ed Sheeran, reason: ko tuyen LASD :@
[2013/1/22 - 18:48:4] AdmCmd: terry skin da bi vao tu` boi? Ed Sheeran, reason: car ram
[2013/1/22 - 19:15:3] AdmCmd: vasily zaitsev has been released tu nha tu by Sa lem, reason: time served
[2013/1/22 - 19:20:53] AdmCmd: Akatsuki Jonny has been released tu nha tu by Sa lem, reason: time served
[2013/1/22 - 19:31:43] AdmCmd: vasily zaitsev has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 19:32:47] AdmCmd: Ac Ma was warned by Ed Sheeran, reason: car ram
[2013/1/22 - 19:34:22] AdmCmd: Big Smoker da bi vao tu` boi? Ed Sheeran, reason: /q tron tranh
[2013/1/22 - 19:40:35] AdmCmd: terry skin was fined $500 by Sa lem, reason: Bunny hop tron' tranh' cop
[2013/1/22 - 19:41:6] AdmCmd: Ma ta has been released tu nha tu by Ed Sheeran, reason: time served for newbie
[2013/1/22 - 19:41:18] AdmCmd: Smiles Nguyen was fined $100 by Claude Speed, reason: un driving
[2013/1/22 - 19:41:25] AdmCmd: Jerry Pham was fined $3000 by Sa lem, reason: Faction Bunny hop
[2013/1/22 - 19:41:33] AdmCmd: Jerry Pham was warned by Sa lem, reason: Bunny hop qua nhieu
[2013/1/22 - 19:41:59] AdmCmd: TS Freeze was fined $100 by Ed Sheeran, reason: ko vuot den do
[2013/1/22 - 19:44:31] AdmCmd: Mr Han was warned by Sa lem, reason: Canh cao lan thu 2
[2013/1/22 - 19:45:10] AdmCmd: Akatsuki Jonny da bi vao tu` boi? Ed Sheeran, reason: ko dung tren noc
[2013/1/22 - 19:45:29] AdmCmd: Tri Tri was fined $200000 by Sa lem, reason: muon' biet' tai sao pm yahoo lov3_public
[2013/1/22 - 19:46:12] AdmCmd: TS Freeze was fined $2000 by Claude Speed, reason: faction MG
[2013/1/22 - 19:47:56] AdmCmd: Killer HoangNhocNo has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 19:50:37] AdmCmd: Jonny IPain was fined $1000 by Claude Speed, reason: buny hoping
[2013/1/22 - 19:53:8] AdmCmd: Cop Mafia was fined $1000 by Claude Speed, reason: bunny hoping
[2013/1/22 - 19:53:35] AdmCmd: Killer HoangNhocNo was fined $100 by Ed Sheeran, reason: ko dung tren xe
[2013/1/22 - 19:53:42] AdmCmd: Killer HoangNhocNo was fined $10000 by Ed Sheeran, reason: ko dung tren xe
[2013/1/22 - 19:53:50] AdmCmd: Killer HoangNhocNo was fined $100 by Sa lem, reason: UnRP
[2013/1/22 - 19:56:11] AdmCmd: kill all was fined $1000 by Claude Speed, reason: un driving
[2013/1/22 - 19:58:13] AdmCmd: jacker Duy was fined $100 by Ed Sheeran, reason: di dung le duong chut :<
[2013/1/22 - 20:2:36] AdmCmd: Killer HoangNhocNo da bi vao tu` boi? Ed Sheeran, reason: co y dinh DM, dung tren xe
[2013/1/22 - 20:2:39] AdmCmd: jacker Duy was fined $1000 by Claude Speed, reason: unrp driving
[2013/1/22 - 20:7:59] AdmCmd: Jonny IPain was fined $10000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 20:12:30] AdmCmd: Killer HoangNhocNo was fined $1000 by Ed Sheeran, reason: car raming
[2013/1/22 - 20:14:33] AdmCmd: ahmed hammami was fined $100 by Ed Sheeran, reason: bunny hoping
[2013/1/22 - 20:16:50] AdmCmd: vasily zaitsev has been released tu nha tu by Sa lem, reason: time served
[2013/1/22 - 20:20:16] AdmCmd: Taxi Smith was warned by Sa lem, reason: muon biet tai sao pm admin
[2013/1/22 - 20:20:36] AdmCmd: terry skin was warned by Ed Sheeran, reason: cung speed phet! tat nitro! hack
[2013/1/22 - 20:20:43] AdmCmd: Taxi Smith was fined $500000 by Sa lem, reason: Muon biet tai sao pm lov3_public
[2013/1/22 - 20:25:32] AdmCmd: Hihi Haha was warned by Ed Sheeran, reason: DM
[2013/1/22 - 20:25:36] AdmCmd: Hihi Haha da bi vao tu` boi? Ed Sheeran, reason: DM
[2013/1/22 - 20:27:48] AdmCmd: boy love was fined $15 by Ed Sheeran, reason: cop bailing
[2013/1/22 - 20:28:27] AdmCmd: boy love was warned by Ed Sheeran, reason: unrp driving
[2013/1/22 - 20:32:55] AdmCmd: llumanate mini was fined $2000 by Sa lem, reason: Bunny hop 
[2013/1/22 - 20:44:16] AdmCmd: New Taxi da bi vao tu` boi? Ed Sheeran, reason: DM
[2013/1/22 - 20:49:31] AdmCmd: Gakupo T was fined $100 by Ed Sheeran, reason: car raming
[2013/1/22 - 20:50:36] AdmCmd: New best da bi vao tu` boi? Ed Sheeran, reason: car raming! bro
[2013/1/22 - 20:53:52] AdmCmd: terry skin da bi vao tu` boi? Ed Sheeran, reason: nice DM
[2013/1/22 - 20:57:8] AdmCmd: Bao mafia was fined $1000 by Ed Sheeran, reason: ninja jacking
[2013/1/22 - 21:6:1] AdmCmd: Meo Mafia was warned by Ed Sheeran, reason: car raming
[2013/1/22 - 21:6:30] AdmCmd: Killer HoangNhocNo was fined $10000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 21:7:41] AdmCmd: William Gay was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 21:9:2] AdmCmd: William Gay was fined $10000 by Ed Sheeran, reason: trolling /io
[2013/1/22 - 21:11:26] AdmCmd: Jonny IPain was fined $20000 by Ed Sheeran, reason: car raming
[2013/1/22 - 21:13:48] AdmCmd: Killer HoangNhocNo was warned by Claude Speed, reason: khong G tren xe 
[2013/1/22 - 21:15:14] AdmCmd: Trau Lua was warned by Ed Sheeran, reason: car raming
[2013/1/22 - 21:17:16] AdmCmd: Dark Storm was warned by Ed Sheeran, reason: car raming
[2013/1/22 - 21:18:43] AdmCmd: William Gay was fined $1000 by Claude Speed, reason: de nghi khong chem gio tren /o the hien?
[2013/1/22 - 21:18:46] AdmCmd: Nguoi Trung Chuyen was fined $50000 by Ed Sheeran, reason: unrp driving
[2013/1/22 - 21:19:28] AdmCmd: LionKing Bao was fined $5000 by Claude Speed, reason: faction MG
[2013/1/22 - 21:24:37] AdmCmd: Spirited Aways was fined $5000 by Claude Speed, reason: bunny hoping
[2013/1/22 - 21:27:33] AdmCmd: Spirited Aways was fined $5000 by Claude Speed, reason: MG
[2013/1/22 - 21:30:6] AdmCmd: Dark Storm has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/22 - 21:30:52] AdmCmd: William Gay was fined $100 by Claude Speed, reason: khogn quang cao /o
[2013/1/22 - 21:31:0] AdmCmd: William Gay was fined $10000 by Ed Sheeran, reason: trolling /o
[2013/1/22 - 21:35:29] AdmCmd: Bao mafia was fined $100 by Claude Speed, reason: unrp driving
[2013/1/22 - 21:36:40] AdmCmd: noisyboy tran was warned by Ed Sheeran, reason: car ram
[2013/1/22 - 21:36:57] AdmCmd: hit man was fined $1000 by Claude Speed, reason: unrp driving khong lam dung xe pizza
[2013/1/22 - 21:57:28] AdmCmd: hit man was fined $10000 by Claude Speed, reason: chay pizza tong chwet nguoi
[2013/1/22 - 22:3:37] AdmCmd: A Sin was fined $1000 by Claude Speed, reason: bunny hoping
[2013/1/23 - 8:2:59] AdmCmd: Mr long was warned by Ed Sheeran, reason: speed hacking trucker
[2013/1/23 - 8:20:12] AdmCmd: Han Smith was muted from speaking in /newb by Ed Sheeran.
[2013/1/23 - 8:23:2] AdmCmd: Han Smith was warned by Ed Sheeran, reason: canh cao
[2013/1/23 - 8:46:27] AdmCmd: William Gay was fined $20000 by Ed Sheeran, reason: chui bay /o
[2013/1/23 - 9:24:30] AdmCmd: Nguoi Trung Chuyen has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 9:24:33] AdmCmd: NK Nguyen has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 9:49:40] AdmCmd: rock man was warned by Ed Sheeran, reason: speed hacking fucker
[2013/1/23 - 11:24:2] AdmCmd: Big Smoker has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 11:28:46] AdmCmd: Jay ChouVoz da bi vao tu` boi? Mickey Mouse, reason: Car Ram
[2013/1/23 - 12:6:38] AdmCmd: William Gay was fined $10000 by Claude Speed, reason: AD mg
[2013/1/23 - 12:7:38] AdmCmd: William Gay was fined $20000 by Ed Sheeran, reason: abuse /o fucking
[2013/1/23 - 12:10:25] AdmCmd: co nan was fined $2000 by Ed Sheeran, reason: car raming
[2013/1/23 - 12:12:52] AdmCmd: Bo Dep Trai was fined $100 by Claude Speed, reason: khong chia sung lung tung(DOC)
[2013/1/23 - 12:25:33] AdmCmd: super nhoc has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 12:32:17] AdmCmd: Bo Dep Trai was fined $5000 by Claude Speed, reason: Doc MG
[2013/1/23 - 12:59:7] AdmCmd: TS Freeze was fined $100 by Claude Speed, reason: khong xin xo
[2013/1/23 - 13:5:32] AdmCmd: TS Freeze was fined $10000 by Claude Speed, reason: ngon ngu xuc pham, MG spam /r
[2013/1/23 - 13:26:5] AdmCmd: Super Cat was fined $1000 by Claude Speed, reason: unrp driving
[2013/1/23 - 13:32:4] AdmCmd: big slayder was fined $1000 by Claude Speed, reason: unrp driving
[2013/1/23 - 13:32:26] AdmCmd: Havoc Mi was fined $10000 by Ed Sheeran, reason: car raming
[2013/1/23 - 13:32:45] AdmCmd: Havoc Mi was fined $5000 by Claude Speed, reason: unrp driving can chet nguoi
[2013/1/23 - 13:32:56] AdmCmd: Rick Tran has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 13:40:0] AdmCmd: Killer HoangNhocNo was fined $20000 by Claude Speed, reason: Dm newbie
[2013/1/23 - 13:40:17] AdmCmd: Killer HoangNhocNo was warned by Ed Sheeran, reason: DM lien tuc 3 mem
[2013/1/23 - 13:43:3] AdmCmd: llUmAnaTe Mini was fined $1000 by Claude Speed, reason: Dont MG
[2013/1/23 - 13:43:49] AdmCmd: Saudi Arabia was fined $2000 by Claude Speed, reason: unrp driving
[2013/1/23 - 13:44:7] AdmCmd: minh quan was fined $1000 by Claude Speed, reason: cr
[2013/1/23 - 13:52:6] AdmCmd: TKT Pen da bi vao tu` boi? Ed Sheeran, reason: /tutu lam dung abuse
[2013/1/23 - 13:57:16] AdmCmd: Gakupo T was fined $100 by Ed Sheeran, reason: unrp driving
[2013/1/23 - 14:1:14] AdmCmd: TKT Pen has been released tu nha tu by Claude Speed, reason: time severd
[2013/1/23 - 14:6:3] AdmCmd: Fan Gta da bi vao tu` boi? Ed Sheeran, reason: car raming
[2013/1/23 - 14:10:52] AdmCmd: LionKing Bao was fined $100 by Ed Sheeran, reason: meta gaming in /dept
[2013/1/23 - 14:12:41] AdmCmd: LionKing Bao was muted from speaking in /newb by Ed Sheeran.
[2013/1/23 - 14:15:27] AdmCmd: TKT Boy was warned by Ed Sheeran, reason: UNRP 3 lan
[2013/1/23 - 14:19:27] AdmCmd: TKT Pen was fined $10000 by Claude Speed, reason: unrp dring
[2013/1/23 - 14:20:5] AdmCmd: hieu tran was fined $10000 by Claude Speed, reason: unrp driving
[2013/1/23 - 14:38:24] AdmCmd: Spirited Aways has been released tu nha tu by Claude Speed, reason: time seveed
[2013/1/23 - 14:45:15] AdmCmd: thanh trung was warned by Ed Sheeran, reason: DM, Car raming
[2013/1/23 - 14:46:4] AdmCmd: Danil Perfilev was warned by Ed Sheeran, reason: hack vu khi
[2013/1/23 - 14:46:57] AdmCmd: thanh trung was fined $1000 by Ed Sheeran, reason: unrp driving
[2013/1/23 - 14:47:8] AdmCmd: Saudi Arabia was warned by Claude Speed, reason: car raming
[2013/1/23 - 14:47:21] AdmCmd: Saudi Arabia was fined $10000 by Claude Speed, reason: CR?
[2013/1/23 - 14:47:41] AdmCmd: DANG KHANG was fined $1000 by Ed Sheeran, reason: unrp driving
[2013/1/23 - 14:47:53] AdmCmd: Nam Small was fined $1000 by Claude Speed, reason: MG
[2013/1/23 - 14:49:2] AdmCmd: Killer HoangNhocNo was fined $2000 by Claude Speed, reason: buny hoping
[2013/1/23 - 14:49:13] AdmCmd: Killer HoangNhocNo was fined $1000 by Claude Speed, reason: MG
[2013/1/23 - 14:52:25] AdmCmd: Mr Zui was fined $5000 by Claude Speed, reason: unrp and car raming
[2013/1/23 - 14:53:53] AdmCmd: William gay has been released tu nha tu by Sa lem, reason: ra
[2013/1/23 - 14:55:5] AdmCmd: DANG KHANG was fined $2000 by Claude Speed, reason: unrp driving no sr
[2013/1/23 - 15:4:18] AdmCmd: Bon Kuro was fined $1000 by Claude Speed, reason: dm muc do nhe
[2013/1/23 - 15:4:44] AdmCmd: Nam Small jailed by Claude Speed, reason: DM newbie 
[2013/1/23 - 15:5:17] AdmCmd: Spirited Aways was fined $1000 by Claude Speed, reason: bunny hoping
[2013/1/23 - 15:6:9] AdmCmd: Lo Hung was fined $2000 by Claude Speed, reason: unrp driving can chet nguoi
[2013/1/23 - 15:8:51] AdmCmd: Nam Small has been released tu nha tu by Sa lem, reason: time served
[2013/1/23 - 15:11:4] AdmCmd: Akatsuki Jonny da bi vao tu` boi? Ed Sheeran, reason: DM
[2013/1/23 - 15:13:8] AdmCmd: Akatsuki Jonny was fined $20000 by Ed Sheeran, reason: xuc pham admin
[2013/1/23 - 15:16:30] AdmCmd: Akatsuki Jonny has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 15:25:57] AdmCmd: dj ruiby was fined $10000 by Claude Speed, reason: cr giet nguoi
[2013/1/23 - 15:26:34] AdmCmd: Bon Kuro was muted from speaking in /newb by Claude Speed.
[2013/1/23 - 15:28:21] AdmCmd: William Gay was fined $2000 by Claude Speed, reason: bunny hoping
[2013/1/23 - 15:32:19] AdmCmd: Hai Banh was warned by Ed Sheeran, reason: car ram
[2013/1/23 - 15:36:32] AdmCmd: Hai Banh was fined $100 by Claude Speed, reason: unrp driving (vuot den do)
[2013/1/23 - 15:36:36] AdmCmd: Hai Banh was fined $20000 by Ed Sheeran, reason: unrp driving
[2013/1/23 - 15:37:34] AdmCmd: Akatsuki Jonny was fined $20000 by Ed Sheeran, reason: xuc pham admin
[2013/1/23 - 15:37:49] AdmCmd: Chi vas was fined $1000 by Claude Speed, reason: khong dung tren xe
[2013/1/23 - 15:38:55] AdmCmd: Nam Small was fined $1000 by Claude Speed, reason: bunny hoping
[2013/1/23 - 15:39:39] AdmCmd: Hai Banh was warned by Ed Sheeran, reason: car raming LAFD
[2013/1/23 - 15:40:11] AdmCmd: Bon Kuro was muted from speaking in /newb by Ed Sheeran.
[2013/1/23 - 15:41:5] AdmCmd: Akatsuki Jonny was fined $1000 by Claude Speed, reason: DM muc do nhe
[2013/1/23 - 15:42:20] AdmCmd: Big Cab was fined $100 by Sa lem, reason: Bunny hop
[2013/1/23 - 15:42:59] AdmCmd: Big Cab was fined $1000 by Sa lem, reason: Bunny hop
[2013/1/23 - 15:43:26] AdmCmd: Big Cab was fined $1000 by Sa lem, reason: Bunny hop
[2013/1/23 - 15:43:53] AdmCmd: Akatsuki Jonny was fined $1000 by Claude Speed, reason: bunny hop
[2013/1/23 - 15:53:0] AdmCmd: Spirited Aways da bi vao tu` boi? Ed Sheeran, reason: lam dung skin CJ de speeding
[2013/1/23 - 15:53:24] AdmCmd: Spirited Aways has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 16:8:28] AdmCmd: Sa lem was fined $100 by Claude Speed, reason: luxu bu
[2013/1/23 - 16:13:1] AdmCmd: Hill Brown was warned by Ed Sheeran, reason: nice hack! bro
[2013/1/23 - 16:19:37] AdmCmd: LionKing Bao was fined $10000 by Ed Sheeran, reason: lam dung ./dept MG
[2013/1/23 - 16:36:1] AdmCmd: long hoai has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 16:36:15] AdmCmd: dang tung has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 16:37:0] AdmCmd: Soldier AJim has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 16:39:34] AdmCmd: dj ruiby has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 16:52:36] AdmCmd: Manh Dang has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 17:19:20] AdmCmd: Lo Hung was warned by Ed Sheeran, reason: jetpack good
[2013/1/23 - 17:21:32] AdmCmd: Manh Dang has been released tu nha tu by Ed Sheeran, reason: time served
[2013/1/23 - 17:23:13] AdmCmd: Big Zero was fined $100 by Ed Sheeran, reason: ko do xe giua duong
[2013/1/23 - 17:27:53] AdmCmd: Pro Game was warned by Rick Tran, reason: hack jetpack
[2013/1/23 - 17:30:41] AdmCmd: Super Fuck was warned by Rick Tran, reason: tat hack
